,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
64,2005-01-03,2004-11-23,2004-12-01,0.65,"Income, Qualified",Regular,Quarterly,1
65,2004-10-01,2004-07-27,2004-09-01,0.65,"Income, Qualified",Regular,Quarterly,1
66,2004-07-01,2004-05-25,2004-06-02,0.65,"Income, Qualified",Regular,Quarterly,4
67,2004-04-01,2004-02-24,2004-03-03,0.65,"Income, Qualified",Regular,Quarterly,1
68,2004-01-02,2003-11-25,2003-12-03,0.65,"Income, Qualified",Regular,Quarterly,0
69,2003-10-01,2003-07-22,2003-09-03,0.65,"Income, Qualified",Regular,Quarterly,3
70,2003-07-01,2003-05-27,2003-06-04,0.65,"Income, Qualified",Regular,Quarterly,0
71,2003-04-01,2003-02-25,2003-03-05,0.65,"Income, Qualified",Regular,Quarterly,0
72,2003-01-02,2002-11-26,2002-12-04,0.65,"Income, Qualified",Regular,Quarterly,0
73,2002-10-01,2002-07-23,2002-09-04,0.65,Income,Regular,Quarterly,0
74,2002-07-01,2002-05-28,2002-06-05,0.65,Income,Regular,Quarterly,0
75,2002-04-01,2002-02-26,2002-03-06,0.65,Income,Regular,Quarterly,0
76,2002-01-02,2001-11-27,2001-12-05,0.65,Income,Regular,Quarterly,-
77,2001-10-01,2001-07-24,2001-08-30,0.65,Income,Regular,Quarterly,4
78,2001-07-02,2001-05-22,2001-05-31,0.65,Income,Regular,Quarterly,1
79,2001-04-02,2001-02-27,2001-03-07,0.65,Income,Regular,Quarterly,23
80,2001-01-02,2000-11-28,2000-12-06,0.65,Income,Regular,Quarterly,1
81,2000-10-02,2000-07-25,2000-08-30,0.65,Income,Regular,Quarterly,17
82,2000-07-03,2000-05-22,2000-05-31,0.65,Income,Regular,Quarterly,22
83,2000-04-03,2000-02-22,2000-03-01,0.65,Income,Regular,Quarterly,11
84,2000-01-03,1999-11-23,1999-12-01,0.65,Income,Regular,Quarterly,-
85,1999-10-01,1999-07-27,1999-09-01,0.65,Income,Regular,Quarterly,0
86,1999-07-01,1999-05-25,1999-06-02,0.65,Income,Regular,Quarterly,1
87,1999-04-01,1999-02-23,1999-03-03,0.65,Income,Regular,Quarterly,1
88,1999-01-04,1998-11-24,1998-12-02,0.65,Income,Regular,Quarterly,0
89,1998-10-01,1998-07-28,1998-09-02,0.65,Income,Regular,Quarterly,1
90,1998-07-01,1998-05-26,1998-06-03,0.65,Income,Regular,Quarterly,1
91,1998-04-01,1998-02-24,1998-03-04,0.65,Income,Regular,Quarterly,2
92,1998-01-02,1997-11-25,1997-12-03,0.65,Income,Regular,Quarterly,0
93,1997-10-01,1997-07-22,1997-09-03,0.65,Income,Regular,Quarterly,0
94,1997-07-01,1997-05-28,1997-06-05,0.65,Income,Regular,Quarterly,0
95,1997-04-01,1997-02-25,1997-03-05,0.65,Income,Regular,Quarterly,0
96,1997-01-02,1996-11-26,1996-12-05,0.65,Income,Regular,Quarterly,10
97,1996-10-01,1996-07-23,1996-09-04,0.65,Income,Regular,Quarterly,0
98,1996-07-01,1996-05-29,1996-06-06,0.65,Income,Regular,Quarterly,17
99,1996-04-01,1996-02-27,1996-03-06,0.65,Income,Regular,Quarterly,-
100,1996-01-02,1995-11-28,1995-12-06,0.65,Income,Regular,Quarterly,0
101,1995-10-02,1995-07-25,1995-09-05,0.65,Income,Regular,Quarterly,0
102,1995-07-03,1995-05-23,1995-06-02,0.65,Income,Regular,Quarterly,0
