,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
64,2005-05-02,2005-03-11,2005-04-06,0.52,"Income, Qualified",Regular,Quarterly,-
65,2005-05-02,2005-03-16,2005-03-29,0.52,"Income, Qualified",Regular,Quarterly,1
66,2005-02-01,2004-12-20,2004-12-29,0.52,"Income, Qualified",Regular,Quarterly,-
67,2005-02-01,2004-12-10,2005-01-06,0.52,"Income, Qualified",Regular,Quarterly,-
68,2004-11-01,2004-09-24,2004-10-06,0.52,"Income, Qualified",Regular,Quarterly,-
69,2004-11-01,2004-09-24,2004-09-28,0.52,"Income, Qualified",Regular,Quarterly,1
70,2004-08-02,2004-06-25,2004-07-07,0.52,"Income, Qualified",Regular,Quarterly,12
71,2004-08-02,2004-06-23,2004-06-28,0.52,"Income, Qualified",Regular,Quarterly,0
72,2004-05-03,2004-03-17,2004-03-29,0.52,"Income, Qualified",Regular,Quarterly,0
73,2004-05-03,2004-03-26,2004-04-06,0.52,"Income, Qualified",Regular,Quarterly,12
74,2004-02-02,2003-12-12,2004-01-07,0.52,"Income, Qualified",Regular,Quarterly,1
75,2004-02-02,2003-12-17,2003-12-29,0.52,"Income, Qualified",Regular,Quarterly,0
76,2003-11-03,2003-09-26,2003-10-08,0.52,"Income, Qualified",Regular,Quarterly,12
77,2003-11-03,2003-09-26,2003-10-08,0.52,"Special, Qualified",Special,Quarterly,12
78,2003-11-03,2003-09-15,2003-09-26,0.52,"Income, Qualified",Regular,Quarterly,2
79,2003-08-01,2003-06-27,2003-07-08,0.52,"Income, Qualified",Regular,Quarterly,-
80,2003-08-01,2003-06-27,2003-07-08,0.52,"Special, Qualified",Special,Quarterly,-
81,2003-08-01,2003-06-11,2003-06-26,0.52,"Income, Qualified",Regular,Quarterly,0
82,2003-05-01,2003-03-28,2003-04-08,0.52,"Special, Qualified",Special,Quarterly,12
83,2003-05-01,2003-03-17,2003-03-27,0.52,"Income, Qualified",Regular,Quarterly,4
84,2003-05-01,2003-03-28,2003-04-08,0.52,"Income, Qualified",Regular,Quarterly,12
85,2003-02-03,2002-12-13,2003-01-08,0.52,"Income, Qualified",Regular,Quarterly,-
86,2003-02-03,2002-12-18,2002-12-27,0.52,"Initial, Qualified",Regular,Quarterly,4
87,2002-11-01,2002-09-11,2002-09-26,0.52,Income,Regular,Quarterly,-
88,2002-11-01,2002-09-27,2002-10-08,0.52,Income,Regular,Quarterly,2
89,2002-08-01,2002-06-28,2002-07-08,0.52,Income,Regular,Quarterly,-
90,2002-08-01,2002-06-17,2002-06-26,0.52,Income,Regular,Quarterly,1
91,2002-05-01,2002-03-14,2002-03-26,0.52,Income,Regular,Quarterly,0
92,2002-05-01,2002-03-22,2002-04-08,0.52,Income,Regular,Quarterly,-
93,2002-02-01,2001-12-14,2002-01-08,0.52,Income,Regular,Quarterly,-
94,2002-02-01,2001-12-19,2001-12-27,0.52,Income,Regular,Quarterly,0
95,2001-11-01,2001-09-21,2001-09-26,0.52,Income,Regular,Quarterly,0
96,2001-11-01,2001-09-28,2001-10-05,0.52,Income,Regular,Quarterly,1
97,2001-08-01,2001-06-20,2001-06-27,0.52,Income,Regular,Quarterly,1
98,2001-08-01,2001-06-29,2001-07-06,0.52,Income,Regular,Quarterly,3
99,2001-05-01,2001-03-30,2001-04-06,0.52,Income,Regular,Quarterly,28
100,2001-05-01,2001-03-21,2001-03-28,0.52,Income,Regular,Quarterly,2
101,2001-02-01,2000-12-15,2001-01-08,0.52,Income,Regular,Quarterly,0
102,2001-02-01,2000-12-20,2000-12-27,0.52,Income,Regular,Quarterly,0
103,2000-11-01,-,2000-10-05,0.52,Income,Regular,Quarterly,0
104,2000-11-01,2000-09-25,2000-09-27,0.52,Income,Regular,Quarterly,1
105,2000-08-01,2000-06-30,2000-07-06,0.52,Income,Regular,Quarterly,5
106,2000-08-01,2000-06-21,2000-06-28,0.52,Income,Regular,Quarterly,3
107,2000-05-01,2000-03-31,2000-04-06,0.52,Income,Regular,Quarterly,0
108,2000-05-01,2000-03-14,2000-03-29,0.52,Income,Regular,Quarterly,3
109,2000-02-01,1999-12-15,1999-12-29,0.52,Income,Regular,Quarterly,-
110,2000-02-01,1999-12-17,2000-01-06,0.52,Income,Regular,Quarterly,40
111,1999-11-01,1999-08-31,1999-09-07,0.52,Income,Regular,Quarterly,4
112,1999-11-01,1999-09-20,1999-09-28,0.52,Income,Regular,Quarterly,0
113,1999-08-02,1999-06-16,1999-06-28,0.52,Income,Regular,Quarterly,0
114,1999-08-02,1999-06-25,1999-07-07,0.52,Income,Regular,Quarterly,0
115,1999-05-03,1999-03-26,1999-04-07,0.52,Income,Regular,Quarterly,0
116,1999-05-01,1999-03-17,1999-03-29,0.52,Income,Regular,Quarterly,0
117,1999-02-01,1998-12-16,1998-12-29,0.52,Income,Regular,Quarterly,0
118,1999-02-01,1998-12-21,1999-01-06,0.52,Income,Regular,Quarterly,0
119,1998-11-02,1998-09-18,1998-09-28,0.52,Income,Regular,Quarterly,0
120,1998-11-02,1998-09-25,1998-10-07,0.52,Income,Regular,Quarterly,0
121,1998-08-03,1998-06-26,1998-07-08,0.52,Income,Regular,Quarterly,2
122,1998-08-01,1998-06-18,1998-06-26,0.52,Income,Regular,Quarterly,0
123,1998-05-01,1998-01-30,1998-04-07,0.52,Income,Regular,Quarterly,-
124,1998-05-01,1998-03-18,1998-03-27,0.52,Income,Regular,Quarterly,4
125,1998-02-02,1997-12-17,1997-12-29,0.52,Income,Regular,Quarterly,0
126,1998-02-02,1997-12-19,1998-01-07,0.52,Income,Regular,Quarterly,0
127,1997-11-03,1997-09-26,1997-10-08,0.52,Income,Regular,Quarterly,5
128,1997-11-01,1997-09-22,1997-09-26,0.52,Income,Regular,Quarterly,0
129,1997-08-01,1997-06-18,1997-06-26,0.52,Income,Regular,Quarterly,0
130,1997-08-01,1997-06-27,1997-07-08,0.52,Income,Regular,Quarterly,-
131,1997-05-01,1997-03-18,1997-03-25,0.52,Income,Regular,Quarterly,-
132,1997-05-01,1997-03-19,1997-03-26,0.52,Income,Regular,Quarterly,24
133,1997-02-03,1996-12-20,1997-01-08,0.52,Income,Regular,Quarterly,5
134,1997-02-01,1996-12-18,1996-12-27,0.52,Income,Regular,Quarterly,0
135,1996-11-01,1996-08-27,1996-09-10,0.52,Income,Regular,Quarterly,1
136,1996-11-01,1996-09-27,1996-10-08,0.52,Income,Regular,Quarterly,6
137,1996-08-01,1996-06-19,1996-06-26,0.52,Income,Regular,Quarterly,1
138,1996-08-01,1996-06-28,1996-07-08,0.52,Income,Regular,Quarterly,4
139,1996-05-01,1996-03-20,1996-03-27,0.52,Income,Regular,Quarterly,-
140,1996-05-01,1996-03-29,1996-04-08,0.52,Income,Regular,Quarterly,9
141,1996-02-01,1995-12-15,1996-01-08,0.52,Income,Regular,Quarterly,21
142,1996-02-01,1995-12-20,1995-12-27,0.52,Income,Regular,Quarterly,0
143,1995-11-01,1995-09-29,1995-10-05,0.52,Income,Regular,Quarterly,2
144,1995-11-01,1995-09-11,1995-09-27,0.52,Income,Regular,Quarterly,0
145,1995-08-01,1995-06-21,1995-06-28,0.52,Income,Regular,Quarterly,0
146,1995-08-01,1995-07-03,1995-07-06,0.52,Income,Regular,Quarterly,0
147,1995-05-01,1995-03-31,1995-04-04,0.52,Income,Regular,Quarterly,0
