,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
64,2002-11-22,2002-10-15,2002-10-31,0.51,Income,Regular,Quarterly,1
65,2002-08-23,2002-07-16,2002-08-01,0.51,Income,Regular,Quarterly,5
66,2002-05-24,2002-04-16,2002-05-02,0.51,Income,Regular,Quarterly,0
67,2002-02-22,2002-01-15,2002-01-31,0.51,Income,Regular,Quarterly,22
68,2001-11-21,2001-10-16,2001-11-01,0.51,Income,Regular,Quarterly,0
69,2001-08-24,2001-07-16,2001-08-02,0.51,Income,Regular,Quarterly,0
70,2001-05-25,2001-04-17,2001-05-03,0.51,Income,Regular,Quarterly,0
71,2001-02-23,2001-01-16,2001-02-01,0.51,Income,Regular,Quarterly,0
72,2000-11-22,2000-10-17,2000-11-02,0.51,Income,Regular,Quarterly,0
73,2000-08-25,2000-07-19,2000-08-03,0.51,Income,Regular,Quarterly,0
74,2000-05-26,2000-04-18,2000-04-27,0.51,Income,Regular,Quarterly,12
75,2000-02-25,2000-01-18,2000-02-03,0.51,Income,Regular,Quarterly,33
76,1999-11-24,1999-10-19,1999-10-28,0.51,Income,Regular,Quarterly,0
77,1999-08-27,1999-07-20,1999-07-29,0.51,Income,Regular,Quarterly,13
78,1999-05-28,1999-04-20,1999-04-29,0.51,Income,Regular,Quarterly,0
79,1999-02-26,1999-01-19,1999-01-28,0.51,Income,Regular,Quarterly,0
80,1998-11-25,1998-10-22,1998-10-29,0.51,Income,Regular,Quarterly,0
81,1998-10-15,1998-09-03,1998-09-11,0.51,Income,Regular,Quarterly,0
82,1998-07-15,1998-05-21,1998-06-11,0.51,Income,Regular,Quarterly,14
83,1998-04-15,1998-03-05,1998-03-11,0.51,Income,Regular,Quarterly,0
84,1998-01-15,1997-12-04,1997-12-11,0.51,Income,Regular,Quarterly,2
85,1997-10-15,1997-09-04,1997-09-11,0.51,Income,Regular,Quarterly,3
86,1997-07-15,1997-05-15,1997-06-11,0.51,Income,Regular,Quarterly,0
87,1997-04-15,1997-03-06,1997-03-12,0.51,Income,Regular,Quarterly,-
88,1997-01-15,1996-12-05,1996-12-11,0.51,Income,Regular,Quarterly,6
89,1996-10-15,1996-09-05,1996-09-11,0.51,Income,Regular,Quarterly,0
90,1996-07-15,1996-05-15,1996-06-12,0.51,Income,Regular,Quarterly,1
91,1996-04-15,1996-03-06,1996-03-13,0.51,Income,Regular,Quarterly,0
92,1996-01-12,1995-12-07,1995-12-13,0.51,Income,Regular,Quarterly,0
93,1995-10-16,1995-09-07,1995-09-13,0.51,Income,Regular,Quarterly,0
94,1995-07-14,1995-05-18,1995-06-13,0.51,Income,Regular,Quarterly,0
