,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
67,2004-01-23,2003-10-23,2003-12-30,0.58,"Income, Qualified",Regular,Quarterly,-
68,2003-10-24,2003-08-28,2003-10-01,0.58,"Income, Qualified",Regular,Quarterly,-
69,2003-07-25,2003-06-26,2003-07-01,0.58,"Income, Qualified",Regular,Quarterly,-
70,2003-04-25,2003-01-23,2003-04-02,0.58,"Income, Qualified",Regular,Quarterly,-
71,2003-01-24,2002-10-24,2002-12-31,0.58,"Income, Qualified",Regular,Quarterly,-
72,2002-10-25,2002-08-29,2002-10-02,0.58,Income,Regular,Quarterly,-
73,2002-07-26,2002-06-27,2002-07-02,0.58,Income,Regular,Quarterly,-
74,2002-04-26,2002-03-08,2002-04-03,0.58,Income,Regular,Quarterly,-
75,2002-01-25,2001-10-25,2002-01-02,0.58,Income,Regular,Quarterly,-
76,2001-10-26,2001-08-30,2001-10-03,0.58,Income,Regular,Quarterly,-
77,2001-07-27,2001-06-28,2001-07-03,0.58,Income,Regular,Quarterly,-
78,2001-04-27,2001-03-08,2001-04-04,0.58,Income,Regular,Quarterly,-
79,2001-01-26,2000-10-26,2001-01-03,0.58,Income,Regular,Quarterly,-
80,2000-10-27,2000-08-24,2000-10-04,0.58,Income,Regular,Quarterly,-
81,2000-07-28,2000-06-29,2000-07-05,0.58,Income,Regular,Quarterly,-
82,2000-04-28,2000-03-06,2000-04-05,0.58,Income,Regular,Quarterly,-
83,2000-01-28,1999-10-28,2000-01-05,0.58,Income,Regular,Quarterly,-
84,1999-10-29,1999-08-25,1999-10-06,0.58,Income,Regular,Quarterly,-
85,1999-07-30,1999-06-24,1999-06-30,0.58,Income,Regular,Quarterly,-
86,1999-04-30,1999-03-04,1999-04-07,0.58,Income,Regular,Quarterly,-
87,1999-01-29,1998-10-29,1999-01-06,0.58,Income,Regular,Quarterly,-
88,1998-10-30,1998-08-26,1998-10-07,0.58,Income,Regular,Quarterly,-
89,1998-07-31,1998-06-25,1998-06-30,0.58,Income,Regular,Quarterly,-
90,1998-04-30,1998-03-05,1998-04-07,0.58,Income,Regular,Quarterly,-
91,1998-01-30,1997-10-30,1998-01-07,0.58,Income,Regular,Quarterly,-
92,1997-10-31,1997-08-27,1997-10-08,0.58,Income,Regular,Quarterly,-
93,1997-08-01,1997-06-26,1997-07-01,0.58,Income,Regular,Quarterly,-
94,1997-04-30,1997-03-10,1997-04-02,0.58,Income,Regular,Quarterly,-
95,1997-01-31,1996-11-21,1997-01-08,0.58,Income,Regular,Quarterly,-
96,1996-11-01,1996-08-28,1996-10-09,0.58,Income,Regular,Quarterly,-
97,1996-08-02,1996-06-27,1996-07-02,0.58,Income,Regular,Quarterly,-
98,1996-04-30,1996-03-11,1996-04-02,0.58,Income,Regular,Quarterly,-
99,1996-01-26,1995-12-01,1996-01-03,0.58,Income,Regular,Quarterly,-
100,1995-10-27,1995-08-31,1995-10-04,0.58,Income,Regular,Quarterly,-
101,1995-07-28,1995-06-29,1995-07-05,0.58,Income,Regular,Quarterly,-
