,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
65,2004-11-19,2004-10-27,2004-11-03,0.18,Income,Regular,Quarterly,0
66,2004-08-19,2004-07-19,2004-08-03,0.18,Income,Regular,Quarterly,1
67,2004-05-19,-,2004-05-03,0.18,Income,Regular,Quarterly,0
68,2004-02-19,2004-01-20,2004-02-03,0.18,Income,Regular,Quarterly,6
69,2003-11-21,2003-10-23,2003-11-05,0.18,Income,Regular,Quarterly,1
70,2003-08-21,2003-07-23,2003-08-05,0.18,Income,Regular,Quarterly,5
71,2003-05-21,2003-04-23,2003-05-05,0.18,Income,Regular,Quarterly,0
72,2003-02-21,2003-01-30,2003-02-05,0.18,Income,Regular,Quarterly,54
73,2002-11-22,2002-10-23,2002-11-06,0.18,Income,Regular,Quarterly,0
74,2002-08-22,2002-07-16,2002-08-06,0.18,Income,Regular,Quarterly,1
75,2002-05-22,2002-04-17,2002-05-06,0.18,Income,Regular,Quarterly,2
76,2002-02-22,2002-01-23,2002-02-06,0.18,Income,Regular,Quarterly,0
77,2001-11-23,2001-10-25,2001-11-07,0.18,Income,Regular,Quarterly,0
78,2001-08-23,2001-07-18,2001-08-07,0.18,Income,Regular,Quarterly,66
79,2001-05-23,2001-04-26,2001-05-07,0.18,Income,Regular,Quarterly,10
80,2001-02-23,2001-01-25,2001-02-07,0.18,Income,Regular,Quarterly,4
81,2000-11-24,2000-10-25,2000-11-08,0.18,Income,Regular,Quarterly,-
82,2000-08-24,2000-07-19,2000-08-08,0.18,Income,Regular,Quarterly,1
83,2000-05-24,2000-04-19,2000-05-08,0.18,Income,Regular,Quarterly,6
84,2000-02-24,2000-01-18,2000-02-08,0.18,Income,Regular,Quarterly,15
85,1999-11-26,1999-10-28,1999-11-09,0.18,Income,Regular,Quarterly,3
86,1999-08-26,1999-07-22,1999-08-10,0.18,Income,Regular,Quarterly,2
87,1999-05-26,1999-04-20,1999-05-10,0.18,Income,Regular,Quarterly,0
88,1999-02-26,1999-01-20,1999-02-10,0.18,Income,Regular,Quarterly,0
89,1998-11-27,1998-10-22,1998-11-10,0.18,Income,Regular,Quarterly,3
90,1998-08-27,1998-07-24,1998-08-11,0.18,Income,Regular,Quarterly,1
91,1998-05-27,1998-04-21,1998-05-11,0.18,Income,Regular,Quarterly,2
92,1998-02-27,1998-01-20,1998-02-11,0.18,Income,Regular,Quarterly,0
93,1997-11-28,1997-10-22,1997-11-12,0.18,Income,Regular,Quarterly,2
94,1997-08-28,1997-07-16,1997-08-12,0.18,Income,Regular,Quarterly,6
95,1997-05-28,1997-04-16,1997-05-12,0.18,Income,Regular,Quarterly,12
96,1997-02-28,1997-01-22,1997-02-12,0.18,Income,Regular,Quarterly,0
97,1996-11-15,1996-11-24,1996-10-30,0.18,Income,Regular,Quarterly,0
98,1996-08-15,1996-07-17,1996-07-30,0.18,Income,Regular,Quarterly,0
99,1996-05-15,1996-04-17,1996-04-29,0.18,Income,Regular,Quarterly,45
100,1996-02-15,1996-01-17,1996-01-30,0.18,Income,Regular,Quarterly,0
101,1995-11-15,1995-10-17,1995-10-30,0.18,Income,Regular,Quarterly,2
102,1995-08-15,1995-07-18,1995-07-28,0.18,Income,Regular,Quarterly,24
103,1995-05-15,1995-04-18,1995-04-25,0.18,Income,Regular,Quarterly,0
