,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
71,2003-02-24,2002-11-19,2003-01-23,0.8205,Income,Regular,Quarterly,18
72,2002-11-22,2002-08-20,2002-10-21,0.8205,Income,Regular,Quarterly,12
73,2002-08-23,2002-05-22,2002-07-22,0.8205,Income,Regular,Quarterly,5
74,2002-05-24,2002-02-21,2002-04-22,0.8205,Income,Regular,Quarterly,23
75,2002-02-22,2001-11-20,2002-01-22,0.8205,Income,Regular,Quarterly,1
76,2001-11-23,2001-08-21,2001-10-22,0.8205,Income,Regular,Quarterly,10
77,2001-08-24,2001-05-23,2001-07-23,0.8205,Income,Regular,Quarterly,2
78,2001-05-24,2001-02-22,2001-04-20,0.8205,Income,Regular,Quarterly,5
79,2001-02-23,2000-11-21,2001-01-22,0.8205,Income,Regular,Quarterly,0
80,2000-11-24,2000-08-22,2000-10-23,0.8205,Income,Regular,Quarterly,1
81,2000-08-24,2000-05-18,2000-07-21,0.8205,Income,Regular,Quarterly,0
82,2000-05-24,2000-02-23,2000-04-19,0.8205,Income,Regular,Quarterly,1
83,2000-02-24,1999-11-19,2000-01-21,0.8205,Income,Regular,Quarterly,3
84,1999-11-24,1999-08-20,1999-10-21,0.8205,Income,Regular,Quarterly,4
85,1999-08-24,1999-05-20,1999-07-22,0.8205,Income,Regular,Quarterly,-
86,1999-05-21,1999-02-24,1999-04-21,0.8205,Income,Regular,Quarterly,0
87,1999-02-24,1998-11-20,1999-01-21,0.8205,Income,Regular,Quarterly,3
88,1998-11-24,1998-09-10,1998-10-22,0.8205,Income,Regular,Quarterly,0
89,1998-08-24,1998-06-09,1998-07-23,0.8205,Income,Regular,Quarterly,-
90,1998-05-22,1998-03-05,1998-04-22,0.8205,Income,Regular,Quarterly,29
91,1998-02-24,1997-12-04,1998-01-22,0.8205,Income,Regular,Quarterly,1
92,1997-11-24,1997-09-11,1997-10-23,0.8205,Income,Regular,Quarterly,0
93,1997-08-22,1997-06-10,1997-07-22,0.8205,Income,Regular,Quarterly,0
94,1997-05-23,1997-03-05,1997-04-22,0.8205,Income,Regular,Quarterly,0
95,1997-02-24,1996-12-04,1997-01-23,0.8205,Income,Regular,Quarterly,7
96,1996-11-22,1996-09-12,1996-10-22,0.8205,Income,Regular,Quarterly,0
97,1996-08-23,1996-06-11,1996-07-22,0.8205,Income,Regular,Quarterly,14
98,1996-05-24,1996-03-06,1996-04-22,0.8205,Income,Regular,Quarterly,0
99,1996-02-23,1995-12-05,1996-01-18,0.8205,Income,Regular,Quarterly,0
100,1995-11-24,1995-09-06,1995-10-23,0.8205,Income,Regular,Quarterly,4
101,1995-08-24,1995-06-13,1995-07-21,0.8205,Income,Regular,Quarterly,-
