,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
45,2009-09-10,2009-07-29,2009-08-11,0.87,"Income, Qualified",Regular,Quarterly,8
46,2009-06-10,2009-04-29,2009-05-11,0.87,"Income, Qualified",Regular,Quarterly,1
47,2009-03-10,2009-01-28,2009-02-06,0.87,"Income, Qualified",Regular,Quarterly,0
48,2008-12-10,2008-10-29,2008-11-07,0.87,"Income, Qualified",Regular,Quarterly,0
49,2008-09-10,2008-07-30,2008-08-11,0.87,"Income, Qualified",Regular,Quarterly,7
50,2008-06-10,2008-04-30,2008-05-09,0.87,"Income, Qualified",Regular,Quarterly,4
51,2008-03-10,2008-01-30,2008-02-07,0.87,"Income, Qualified",Regular,Quarterly,0
52,2007-12-10,2007-10-31,2007-11-07,0.87,"Income, Qualified",Regular,Quarterly,21
53,2007-09-10,2007-07-25,2007-08-09,0.87,"Income, Qualified",Regular,Quarterly,25
54,2007-06-11,2007-04-25,2007-05-10,0.87,"Income, Qualified",Regular,Quarterly,4
55,2007-03-09,2007-01-31,2007-02-07,0.87,"Income, Qualified",Regular,Quarterly,1
56,2006-12-11,2006-10-25,2006-11-09,0.87,"Income, Qualified",Regular,Quarterly,0
57,2006-09-11,2006-07-26,2006-08-10,0.87,"Income, Qualified",Regular,Quarterly,0
58,2006-06-09,2006-04-26,2006-05-10,0.87,"Income, Qualified",Regular,Quarterly,44
59,2006-03-10,2006-01-25,2006-02-08,0.87,"Income, Qualified",Regular,Quarterly,7
60,2005-12-09,2005-10-26,2005-11-08,0.87,"Income, Qualified",Regular,Quarterly,0
61,2005-09-09,2005-07-27,2005-08-10,0.87,"Income, Qualified",Regular,Quarterly,0
62,2005-06-10,2005-04-27,2005-05-11,0.87,"Income, Qualified",Regular,Quarterly,0
63,2005-03-10,2005-01-26,2005-02-08,0.87,"Income, Qualified",Regular,Quarterly,0
64,2004-12-10,2004-10-27,2004-11-09,0.87,"Income, Qualified",Regular,Quarterly,3
65,2004-09-10,2004-07-28,2004-08-11,0.87,"Income, Qualified",Regular,Quarterly,12
66,2004-06-10,2004-04-28,2004-05-11,0.87,"Income, Qualified",Regular,Quarterly,0
67,2004-03-10,2004-01-28,2004-02-09,0.87,"Income, Qualified",Regular,Quarterly,0
68,2003-12-10,2003-10-29,2003-11-07,0.87,"Income, Qualified",Regular,Quarterly,2
69,2003-09-10,2003-07-30,2003-08-11,0.87,"Income, Qualified",Regular,Quarterly,0
70,2003-06-10,2003-04-30,2003-05-09,0.87,"Income, Qualified",Regular,Quarterly,0
71,2003-03-10,2003-01-29,2003-02-06,0.87,"Income, Qualified",Regular,Quarterly,11
72,2002-12-10,2002-10-30,2002-11-07,0.87,Income,Regular,Quarterly,8
73,2002-09-10,2002-07-31,2002-08-09,0.87,Income,Regular,Quarterly,0
74,2002-06-10,2002-04-24,2002-05-09,0.87,Income,Regular,Quarterly,2
75,2002-03-11,2002-01-30,2002-02-07,0.87,Income,Regular,Quarterly,5
