,PAY DATE,DECLARED DATE,EX-DIVIDEND DATE,PAYOUT AMOUNT,QUALIFIED DIVIDEND?,PAYOUT TYPE,FREQUENCY,DAYS TAKEN FOR STOCK PRICE TO RECOVER
64,2005-06-01,2005-04-26,2005-05-04,0.1,Income,Regular,Quarterly,0
65,2005-03-01,2005-01-25,2005-02-02,0.1,Income,Regular,Quarterly,-
66,2004-12-01,2004-10-25,2004-11-03,0.1,Income,Regular,Quarterly,0
67,2004-09-01,2004-07-27,2004-08-04,0.1,Income,Regular,Quarterly,5
68,2004-06-01,2004-04-27,2004-05-05,0.1,Income,Regular,Quarterly,9
69,2004-03-01,2004-01-27,2004-02-04,0.1,Income,Regular,Quarterly,2
70,2003-12-01,2003-10-27,2003-11-05,0.1,Income,Regular,Quarterly,5
71,2003-09-01,2003-07-22,2003-08-06,0.1,Income,Regular,Quarterly,0
72,2003-06-01,2003-04-22,2003-05-07,0.1,Income,Regular,Quarterly,7
73,2003-03-01,2003-01-28,2003-02-05,0.1,Income,Regular,Quarterly,30
74,2002-12-01,2002-10-22,2002-11-06,0.1,Income,Regular,Quarterly,-
75,2002-09-01,2002-07-23,2002-08-07,0.1,Income,Regular,Quarterly,0
76,2002-06-01,2002-04-23,2002-05-08,0.1,Income,Regular,Quarterly,0
77,2002-03-01,2002-01-22,2002-01-30,0.1,Income,Regular,Quarterly,0
78,2001-12-01,2001-10-23,2001-11-07,0.1,Income,Regular,Quarterly,0
79,2001-09-01,2001-07-24,2001-08-08,0.1,Income,Regular,Quarterly,3
80,2001-06-01,2001-04-24,2001-05-02,0.1,Income,Regular,Quarterly,0
81,2001-03-01,2001-01-23,2001-01-31,0.1,Income,Regular,Quarterly,-
82,2000-12-01,2000-10-23,2000-11-01,0.1,Income,Regular,Quarterly,0
83,2000-09-01,2000-07-25,2000-08-02,0.1,Income,Regular,Quarterly,0
84,2000-06-01,2000-04-25,2000-05-03,0.1,Income,Regular,Quarterly,4
85,2000-03-01,2000-01-25,2000-02-02,0.1,Income,Regular,Quarterly,36
86,1999-12-01,1999-10-25,1999-11-03,0.1,Income,Regular,Quarterly,7
87,1999-09-01,1999-07-27,1999-08-04,0.1,Income,Regular,Quarterly,7
88,1999-06-01,1999-04-27,1999-05-05,0.1,Income,Regular,Quarterly,0
89,1999-03-01,1999-01-26,1999-02-03,0.1,Income,Regular,Quarterly,2
90,1998-12-01,1998-10-21,1998-10-28,0.1,Income,Regular,Quarterly,0
91,1998-11-20,1998-10-20,1998-10-28,0.1,Income,Regular,Quarterly,0
92,1998-09-01,1998-07-28,1998-08-05,0.1,Income,Regular,Quarterly,9
93,1998-08-20,1998-07-21,1998-07-29,0.1,Income,Regular,Quarterly,0
94,1998-06-01,1998-04-28,1998-05-06,0.1,Income,Regular,Quarterly,10
95,1998-05-20,1998-04-21,1998-04-28,0.1,Income,Regular,Quarterly,1
96,1998-03-01,1998-01-27,1998-02-04,0.1,Income,Regular,Quarterly,0
97,1998-02-20,1998-01-20,1998-01-28,0.1,Income,Regular,Quarterly,0
98,1997-12-01,1997-10-23,1997-11-05,0.1,Income,Regular,Quarterly,0
99,1997-11-20,1997-10-21,1997-10-29,0.1,Income,Regular,Quarterly,0
100,1997-09-01,1997-07-22,1997-08-06,0.1,Income,Regular,Quarterly,0
101,1997-08-20,1997-07-15,1997-07-29,0.1,Income,Regular,Quarterly,0
102,1997-06-01,1997-04-22,1997-05-07,0.1,Income,Regular,Quarterly,2
103,1997-05-20,1997-04-16,1997-04-28,0.1,Income,Regular,Quarterly,0
104,1997-03-01,1997-01-28,1997-02-05,0.1,Income,Regular,Quarterly,2
105,1997-02-20,1997-01-22,1997-01-29,0.1,Income,Regular,Quarterly,0
106,1996-12-01,1996-10-22,1996-11-06,0.1,Income,Regular,Quarterly,9
107,1996-11-20,1996-10-15,1996-10-29,0.1,Income,Regular,Quarterly,0
108,1996-09-01,1996-07-23,1996-08-07,0.1,Income,Regular,Quarterly,0
109,1996-08-20,1996-07-16,1996-07-29,0.1,Income,Regular,Quarterly,1
110,1996-06-01,1996-04-23,1996-05-08,0.1,Income,Regular,Quarterly,0
111,1996-05-20,1996-04-16,1996-04-26,0.1,Income,Regular,Quarterly,0
112,1996-03-01,1996-01-23,1996-01-31,0.1,Income,Regular,Quarterly,0
113,1996-02-20,1996-01-16,1996-01-29,0.1,Income,Regular,Quarterly,0
114,1995-12-01,1995-10-23,1995-11-01,0.1,Income,Regular,Quarterly,0
115,1995-11-20,1995-10-17,1995-10-27,0.1,Income,Regular,Quarterly,-
116,1995-09-01,1995-07-25,1995-08-02,0.1,Income,Regular,Quarterly,4
117,1995-08-21,1995-07-18,1995-07-27,0.1,Income,Regular,Quarterly,0
118,1995-06-01,1995-04-25,1995-05-01,0.1,Income,Regular,Quarterly,2
119,1995-05-22,1995-04-18,1995-04-24,0.1,Income,Regular,Quarterly,0
